caldate_master,caldate_slave,dyear_master,dyear_slave,dVrate_m3peryr,dVunc_m3peryr
20051229,20051230,2005.99120447374,2005.99394238075,-828744041,248725088.199803
20051230,20051231,2005.99394238075,2005.99668028775,1021668920,243376702.253934
20051231,20060101,2005.99668028775,2005.99941819476,-86804353.1,239766585.036364
20060101,20060102,2005.99941819476,2006.00215610177,-1308246380,240914327.095754
20060102,20060103,2006.00215610177,2006.00489400877,628895786,241221716.269493
20060103,20060104,2006.00489400877,2006.00763191578,-505336147,239923355.261634
20060104,20060105,2006.00763191578,2006.01036982279,-169968025,236868213.781419
20060105,20060106,2006.01036982279,2006.0131077298,460928862,239937464.352693
20060106,20060107,2006.0131077298,2006.0158456368,416044523,241922901.148279
20060107,20060108,2006.0158456368,2006.01858354381,-454907246,239615204.859792
20060108,20060109,2006.01858354381,2006.02132145082,38777257.8,239476571.923017
20060109,20060110,2006.02132145082,2006.02405935782,-198543792,238542713.156365
20060110,20060111,2006.02405935782,2006.02679726483,433146645,238909140.679046
20060111,20060112,2006.02679726483,2006.02953517184,125456706,239935752.858968
20060112,20060113,2006.02953517184,2006.03227307884,-258313431,242811067.704913
20060113,20060114,2006.03227307884,2006.03501098585,211419711,244644397.442492
20060114,20060115,2006.03501098585,2006.03774889286,445719497,240158129.989388
20060115,20060116,2006.03774889286,2006.04048679987,-426421713,237492460.090842
20060116,20060117,2006.04048679987,2006.04322470687,-443167520,240954373.06677
20060117,20060118,2006.04322470687,2006.04596261388,783640734,238496231.626414
20060118,20060119,2006.04596261388,2006.04870052089,-504282466,234956372.971665
20060119,20060120,2006.04870052089,2006.05143842789,-410745317,237663124.821669
20060120,20060121,2006.05143842789,2006.0541763349,117061072,235250427.417253
20060121,20060122,2006.0541763349,2006.05691424191,18753809.8,232240253.401515
20060122,20060123,2006.05691424191,2006.05965214891,337452699,232003746.090446
20060123,20060124,2006.05965214891,2006.06239005592,-229449704,232899274.580236
20060124,20060125,2006.06239005592,2006.06512796293,-58254707,231470802.694422
20060125,20060126,2006.06512796293,2006.06786586994,-135326178,229564204.091143
20060126,20060127,2006.06786586994,2006.07060377694,166317544,230085154.453737
20060127,20060128,2006.07060377694,2006.07334168395,56810435.4,229942464.760209
20060128,20060129,2006.07334168395,2006.07607959096,-185477230,229358348.659908
20060129,20060130,2006.07607959096,2006.07881749796,-15779964.8,229181482.890743
20060130,20060131,2006.07881749796,2006.08155540497,212506270,229759744.515875
20060131,20060201,2006.08155540497,2006.08429331198,214570321,230598568.078815
20060201,20060202,2006.08429331198,2006.08703121898,-277594144,230981814.002748
20060202,20060203,2006.08703121898,2006.08976912599,300022690,232388783.076981
20060203,20060204,2006.08976912599,2006.092507033,-130837311,232216683.293858
20060204,20060205,2006.092507033,2006.09524494001,-217255953,231293854.220124
20060205,20060206,2006.09524494001,2006.09798284701,-260953458,231300938.389796
20060206,20060207,2006.09798284701,2006.10072075402,-39650001.6,230967432.769211
20060207,20060208,2006.10072075402,2006.10345866103,21789465.3,231430736.29058
20060208,20060209,2006.10345866103,2006.10619656803,293034055,233075016.893703
20060209,20060210,2006.10619656803,2006.10893447504,-247759902,235979833.672287
20060210,20060211,2006.10893447504,2006.11167238205,-322453413,234862925.34157
20060211,20060212,2006.11167238205,2006.11441028905,132330031,232002477.572978
20060212,20060213,2006.11441028905,2006.11714819606,182691617,231685801.463965
20060213,20060214,2006.11714819606,2006.11988610307,83629173.5,231288834.793208
20060214,20060215,2006.11988610307,2006.12262401008,556095180,230810006.065595
20060215,20060216,2006.12262401008,2006.12536191708,-318103070,231000535.930114
20060216,20060217,2006.12536191708,2006.12809982409,107871587,232638078.138554
20060217,20060218,2006.12809982409,2006.1308377311,125644000,232810284.781407
20060218,20060219,2006.1308377311,2006.1335756381,-310130201,230915103.663663
20060219,20060220,2006.1335756381,2006.13631354511,143436473,230826843.542947
20060220,20060221,2006.13631354511,2006.13905145212,-238013284,231769477.714388
20060221,20060222,2006.13905145212,2006.14178935912,-71702274.5,232213327.352243
20060222,20060223,2006.14178935912,2006.14452726613,144461803,232126327.459855
20060223,20060224,2006.14452726613,2006.14726517314,44301787.3,231649231.813965
20060224,20060225,2006.14726517314,2006.15000308015,-285289929,230789868.278484
20060225,20060226,2006.15000308015,2006.15274098715,450840459,230532477.104637
20060226,20060227,2006.15274098715,2006.15547889416,111038011,231010819.010712
20060227,20060228,2006.15547889416,2006.15821680117,-92405159.8,231984449.478839
20060228,20060301,2006.15821680117,2006.16095470817,-382584605,234426303.344996
20060301,20060302,2006.16095470817,2006.16369261518,-108714644,232974632.95389
20060302,20060303,2006.16369261518,2006.16643052219,800135793,233257241.688227
20060303,20060304,2006.16643052219,2006.16916842919,-580021279,234052930.765671
20060304,20060305,2006.16916842919,2006.1719063362,-28863410.4,231714610.458642
20060305,20060306,2006.1719063362,2006.17464424321,480714109,231638341.170023
20060306,20060307,2006.17464424321,2006.17738215022,-426107442,230851108.725949
20060307,20060308,2006.17738215022,2006.18012005722,191333353,230377460.920117
20060308,20060309,2006.18012005722,2006.18285796423,569993187,230600892.45274
20060309,20060310,2006.18285796423,2006.18559587124,-365528318,230878856.762589
20060310,20060311,2006.18559587124,2006.18833377824,-62133626.2,232054046.506412
20060311,20060312,2006.18833377824,2006.19107168525,164959065,238386549.117185
20060312,20060313,2006.19107168525,2006.19380959226,-600549559,237818816.749222
20060313,20060314,2006.19380959226,2006.19654749926,680014866,231827523.171862
20060314,20060315,2006.19654749926,2006.19928540627,-638902949,232246520.964255
20060315,20060316,2006.19928540627,2006.20202331328,-83902328.1,233848951.88989
20060316,20060317,2006.20202331328,2006.20476122029,405901153,234999251.700936
20060317,20060318,2006.20476122029,2006.20749912729,-207522764,233659564.323826
20060318,20060319,2006.20749912729,2006.2102370343,62002944,232154704.88448
20060319,20060320,2006.2102370343,2006.21297494131,76619857.8,232329371.582674
20060320,20060321,2006.21297494131,2006.21571284831,-203502474,232463534.774812
20060321,20060322,2006.21571284831,2006.21845075532,89204039.1,237511802.443584
20060322,20060323,2006.21845075532,2006.22118866233,-206722558,239003669.427898
20060323,20060324,2006.22118866233,2006.22392656933,-217274715,235318365.411627
20060324,20060325,2006.22392656933,2006.22666447634,660142070,235059684.973838
20060325,20060326,2006.22666447634,2006.22940238335,-296291928,236158607.507751
20060326,20060327,2006.22940238335,2006.23214029036,88190340.3,236668630.789972
20060327,20060328,2006.23214029036,2006.23487819736,293590677,234092683.781446
20060328,20060329,2006.23487819736,2006.23761610437,-701541476,231385027.389414
20060329,20060330,2006.23761610437,2006.24035401138,593410976,230614466.371908
20060330,20060331,2006.24035401138,2006.24309191838,-209821709,230066687.071379
20060331,20060401,2006.24309191838,2006.24582982539,-149548939,229915850.040836
20060401,20060402,2006.24582982539,2006.2485677324,-97289664.5,233866472.800186
20060402,20060403,2006.2485677324,2006.2513056394,407761127,235380679.750909
20060403,20060404,2006.2513056394,2006.25404354641,-637655797,232110697.082233
20060404,20060405,2006.25404354641,2006.25678145342,635709562,231757938.375366
20060405,20060406,2006.25678145342,2006.25951936042,-218838639,234447567.485781
20060406,20060407,2006.25951936042,2006.26225726743,17787947.1,237682274.475822
20060407,20060408,2006.26225726743,2006.26499517444,-38293554,238725605.245855
20060408,20060409,2006.26499517444,2006.26773308145,-29577998.7,236467240.860124
20060409,20060410,2006.26773308145,2006.27047098845,-115833775,234012583.636009
20060410,20060411,2006.27047098845,2006.27320889546,305040660,235642885.952451
20060411,20060412,2006.27320889546,2006.27594680247,-514067516,238373811.061534
20060412,20060413,2006.27594680247,2006.27868470947,140597760,236205319.372786
20060413,20060414,2006.27868470947,2006.28142261648,342912623,233989995.08526
20060414,20060415,2006.28142261648,2006.28416052349,84421605,235608955.899389
20060415,20060416,2006.28416052349,2006.28689843049,140654694,233846243.715823
20060416,20060417,2006.28689843049,2006.2896363375,436034366,232679041.600227
20060417,20060418,2006.2896363375,2006.29237424451,-913965410,235831854.718569
20060418,20060419,2006.29237424451,2006.29511215152,84577145.1,236001584.952305
20060419,20060420,2006.29511215152,2006.29785005852,283692602,235713126.490656
20060420,20060421,2006.29785005852,2006.30058796553,-241958789,235319401.452579
20060421,20060422,2006.30058796553,2006.30332587254,236339036,233171744.643299
20060422,20060423,2006.30332587254,2006.30606377954,-384655092,232734989.84897
20060423,20060424,2006.30606377954,2006.30880168655,-33387069.7,233611086.209538
20060424,20060425,2006.30880168655,2006.31153959356,343298361,235415933.827768
20060425,20060426,2006.31153959356,2006.31427750056,-324700291,236845107.612549
20060426,20060427,2006.31427750056,2006.31701540757,307408485,236209973.328816
20060427,20060428,2006.31701540757,2006.31975331458,-442640251,234648508.83822
20060428,20060429,2006.31975331458,2006.32249122159,214497578,232960035.628431
20060429,20060430,2006.32249122159,2006.32522912859,57214191.2,232641890.466872
20060430,20060501,2006.32522912859,2006.3279670356,109346125,232655982.514957
20060501,20060502,2006.3279670356,2006.33070494261,222581911,231964608.938519
20060502,20060503,2006.33070494261,2006.33344284961,104490574,231709773.423565
20060503,20060504,2006.33344284961,2006.33618075662,-230285086,231480301.537733
20060504,20060505,2006.33618075662,2006.33891866363,-479178665,232039428.97706
20060505,20060506,2006.33891866363,2006.34165657063,375745239,232647514.923328
20060506,20060507,2006.34165657063,2006.34439447764,442716757,232661682.706887
20060507,20060508,2006.34439447764,2006.34713238465,-329640861,232122025.882939
20060508,20060509,2006.34713238465,2006.34987029166,-442446507,233181019.81079
20060509,20060510,2006.34987029166,2006.35260819866,181491980,235142082.579873
20060510,20060511,2006.35260819866,2006.35534610567,82120798.3,234530280.560954
20060511,20060512,2006.35534610567,2006.35808401268,-46054490.9,233090240.035914
20060512,20060513,2006.35808401268,2006.36082191968,155445788,232661682.706887
20060513,20060514,2006.36082191968,2006.36355982669,-407373170,232321135.930419
20060514,20060515,2006.36355982669,2006.3662977337,115105789,233029224.13294
20060515,20060516,2006.3662977337,2006.3690356407,114709881,234725243.210014
20060516,20060517,2006.3690356407,2006.37177354771,364689677,242386573.266755
20060517,20060518,2006.37177354771,2006.37451145472,7270460.57,241869369.081742
20060518,20060519,2006.37451145472,2006.37724936173,-39298607.8,235319507.478662
20060519,20060520,2006.37724936173,2006.37998726873,216812217,236755819.991822
20060520,20060521,2006.37998726873,2006.38272517574,-158865947,240065127.413375
20060521,20060522,2006.38272517574,2006.38546308275,218658204,239219927.263596
20060522,20060523,2006.38546308275,2006.38820098975,-144092659,234630149.384089
20060523,20060524,2006.38820098975,2006.39093889676,-455860567,233767240.647615
20060524,20060525,2006.39093889676,2006.39367680377,131391443,235803751.878548
20060525,20060526,2006.39367680377,2006.39641471077,112868453,238116493.548851
20060526,20060527,2006.39641471077,2006.39915261778,1129692070,236269641.511558
20060527,20060528,2006.39915261778,2006.40189052479,-769228179,234293655.697289
20060528,20060529,2006.40189052479,2006.4046284318,-360871507,243375434.462889
20060529,20060530,2006.4046284318,2006.4073663388,20040985.2,243221226.664122
20060530,20060531,2006.4073663388,2006.41010424581,-315047626,236356599.442453
20060531,20060601,2006.41010424581,2006.41284215282,263237310,238651167.606614
20060601,20060602,2006.41284215282,2006.41558005982,158676089,238714815.208441
20060602,20060603,2006.41558005982,2006.41831796683,112461110,238400795.300687
20060603,20060604,2006.41831796683,2006.42105587384,-66005147.2,239546475.240192
20060604,20060605,2006.42105587384,2006.42379378084,80400950.7,239198865.799987
20060605,20060606,2006.42379378084,2006.42653168785,-288037897,236689887.827934
20060606,20060607,2006.42653168785,2006.42926959486,-451183984,237479647.75955
20060607,20060608,2006.42926959486,2006.43200750187,569987099,240046147.021776
20060608,20060609,2006.43200750187,2006.43474540887,38977996.7,242362996.76312
20060609,20060610,2006.43474540887,2006.43748331588,-76151327.9,245343598.856787
20060610,20060611,2006.43748331588,2006.44022122289,46548596.3,242840492.504854
20060611,20060612,2006.44022122289,2006.44295912989,-113900128,239248556.526471
20060612,20060613,2006.44295912989,2006.4456970369,28316146.3,237445734.85325
20060613,20060614,2006.4456970369,2006.44843494391,217380305,235789072.902032
20060614,20060615,2006.44843494391,2006.45117285091,42215228.9,236923159.273212
20060615,20060616,2006.45117285091,2006.45391075792,-156896607,241406292.378637
20060616,20060617,2006.45391075792,2006.45664866493,-39222920.6,239693671.589385
20060617,20060618,2006.45664866493,2006.45938657194,89226846.7,241188881.99915
20060618,20060619,2006.45938657194,2006.46212447894,-98102800.4,244330823.065777
20060619,20060620,2006.46212447894,2006.46486238595,16866640.4,246654932.851545
20060620,20060621,2006.46486238595,2006.46760029296,-194452242,253069628.956143
20060621,20060622,2006.46760029296,2006.47033819996,-104599642,245437037.343592
20060622,20060623,2006.47033819996,2006.47307610697,-17910694.5,238454553.531695
20060623,20060624,2006.47307610697,2006.47581401398,227073954,239551646.414714
20060624,20060625,2006.47581401398,2006.47855192098,-287332139,239944934.932997
20060625,20060626,2006.47855192098,2006.48128982799,252384629,239777746.048294
20060626,20060627,2006.48128982799,2006.484027735,-170916209,241514773.254143
20060627,20060628,2006.484027735,2006.486765642,102875270,244003782.347733
20060628,20060629,2006.486765642,2006.48950354901,362650973,244436137.467437
20060629,20060630,2006.48950354901,2006.49224145602,-521175531,241953528.389234
20060630,20060701,2006.49224145602,2006.49497936303,602893259,237424182.845809
20060701,20060702,2006.49497936303,2006.49771727003,-516089930,237916196.169996
20060702,20060703,2006.49771727003,2006.50045517704,-183185084,239218305.319639
20060703,20060704,2006.50045517704,2006.50319308405,409916974,240324374.960178
20060704,20060705,2006.50319308405,2006.50593099105,-156136011,239212679.011795
20060705,20060706,2006.50593099105,2006.50866889806,-156112165,237217178.973193
20060706,20060707,2006.50866889806,2006.51140680507,-88092035,238424117.697854
20060707,20060708,2006.51140680507,2006.51414471207,120778094,238111371.001051
20060708,20060709,2006.51414471207,2006.51688261908,-637665878,237056350.47389
20060709,20060710,2006.51688261908,2006.51962052609,903454553,237195240.466583
20060710,20060711,2006.51962052609,2006.5223584331,-45923251.2,237706906.083942
20060711,20060712,2006.5223584331,2006.5250963401,-183698549,238157085.344946
20060712,20060713,2006.5250963401,2006.52783424711,-149365681,238320004.825445
20060713,20060714,2006.52783424711,2006.53057215412,219546031,238798727.592925
20060714,20060715,2006.53057215412,2006.53331006112,224041697,239281473.79185
20060715,20060716,2006.53331006112,2006.53604796813,8403440.19,238566239.438861
20060716,20060717,2006.53604796813,2006.53878587514,-342123340,240605340.339736
20060717,20060718,2006.53878587514,2006.54152378214,300833092,238461877.246658
20060718,20060719,2006.54152378214,2006.54426168915,-291720137,232512230.861088
20060719,20060720,2006.54426168915,2006.54699959616,-144930848,231993835.909491
20060720,20060721,2006.54699959616,2006.54973750317,-46817206,233372761.906783
20060721,20060722,2006.54973750317,2006.55247541017,364724310,233795929.177563
20060722,20060723,2006.55247541017,2006.55521331718,-203320139,233103861.615375
20060723,20060724,2006.55521331718,2006.55795122419,-544112570,232142609.617451
20060724,20060725,2006.55795122419,2006.56068913119,871365814,231082672.219273
20060725,20060726,2006.56068913119,2006.5634270382,93201305,231507339.624471
20060726,20060727,2006.5634270382,2006.56616494521,22741371.4,234301866.189751
20060727,20060728,2006.56616494521,2006.56890285221,-131277269,234428970.052765
20060728,20060729,2006.56890285221,2006.57164075922,-663927171,232578599.187457
20060729,20060730,2006.57164075922,2006.57437866623,802852234,232618730.759154
20060730,20060731,2006.57437866623,2006.57711657324,-132136993,234072865.364612
20060731,20060801,2006.57711657324,2006.57985448024,-77241990.9,234780733.664413
20060801,20060802,2006.57985448024,2006.58259238725,-6853254.26,236211845.596278
20060802,20060803,2006.58259238725,2006.58533029426,57198705,237549975.794568
20060803,20060804,2006.58533029426,2006.58806820126,-262554740,237743919.79607
20060804,20060805,2006.58806820126,2006.59080610827,89587724.6,239140491.761642
20060805,20060806,2006.59080610827,2006.59354401528,176034855,238834499.183012
20060806,20060807,2006.59354401528,2006.59628192228,85984129.4,237630969.15175
20060807,20060808,2006.59628192228,2006.59901982929,-308410982,238220440.34885
20060808,20060809,2006.59901982929,2006.6017577363,433882674,237558606.663703
20060809,20060810,2006.6017577363,2006.60449564331,-323524585,235274364.731902
20060810,20060811,2006.60449564331,2006.60723355031,373218955,236197848.423731
20060811,20060812,2006.60723355031,2006.60997145732,-127919789,236243919.286825
20060812,20060813,2006.60997145732,2006.61270936433,147697105,236666265.656937
20060813,20060814,2006.61270936433,2006.61544727133,-65021.2352,237473122.689706
20060814,20060815,2006.61544727133,2006.61818517834,-216118817,236469900.410179
20060815,20060816,2006.61818517834,2006.62092308535,-301034537,235574191.07364
20060816,20060817,2006.62092308535,2006.62366099235,495266218,235516976.882772
20060817,20060818,2006.62366099235,2006.62639889936,-346112521,237222676.403416
20060818,20060819,2006.62639889936,2006.62913680637,-49364016.7,237211587.195904
20060819,20060820,2006.62913680637,2006.63187471338,-88612293.9,234960903.130712
20060820,20060821,2006.63187471338,2006.63461262038,-150609852,235538629.528152
20060821,20060822,2006.63461262038,2006.63735052739,400239255,236380279.422798
20060822,20060823,2006.63735052739,2006.6400884344,571387328,235682881.00751
20060823,20060824,2006.6400884344,2006.6428263414,-616735295,238553986.133118
20060824,20060825,2006.6428263414,2006.64556424841,153509240,239048390.49866
20060825,20060826,2006.64556424841,2006.64830215542,-98347359.9,241402470.36847
20060826,20060827,2006.64830215542,2006.65104006242,54316206.9,242432538.245179
20060827,20060828,2006.65104006242,2006.65377796943,-297674907,238927910.676003
20060828,20060829,2006.65377796943,2006.65651587644,600563532,239419436.136668
20060829,20060830,2006.65651587644,2006.65925378345,-905256753,241739710.846191
20060830,20060831,2006.65925378345,2006.66199169045,158685556,241529758.829011
20060831,20060901,2006.66199169045,2006.66472959746,-231580232,238988949.1169
20060901,20060902,2006.66472959746,2006.66746750447,215332450,238896867.497253
20060902,20060903,2006.66746750447,2006.67020541147,-26899039.4,240179607.169302
20060903,20060904,2006.67020541147,2006.67294331848,44919120.4,242336973.035482
20060904,20060905,2006.67294331848,2006.67568122549,-455398462,247826287.548355
20060905,20060906,2006.67568122549,2006.67841913249,-119913822,248525712.351861
20060906,20060907,2006.67841913249,2006.6811570395,404384868,243812180.991845
20060907,20060908,2006.6811570395,2006.68389494651,429497276,242415632.952992
20060908,20060909,2006.68389494651,2006.68663285352,161071740,238894158.153773
20060909,20060910,2006.68663285352,2006.68937076052,-229419533,235333576.227448
20060910,20060911,2006.68937076052,2006.69210866753,-112154630,237070089.003231
20060911,20060912,2006.69210866753,2006.69484657454,-50081938.5,236726476.972898
20060912,20060913,2006.69484657454,2006.69758448154,206585633,235393022.623866
20060913,20060914,2006.69758448154,2006.70032238855,461427763,239743267.2673
20060914,20060915,2006.70032238855,2006.70306029556,1200081540,241401818.137312
20060915,20060916,2006.70306029556,2006.70579820256,-1728139710,236051353.311096
20060916,20060917,2006.70579820256,2006.70853610957,-383153137,234721623.631058
20060917,20060918,2006.70853610957,2006.71127401658,563741937,235216257.941495
20060918,20060919,2006.71127401658,2006.71401192359,-313877689,240087169.378124
20060919,20060920,2006.71401192359,2006.71674983059,118930736,239801197.453224
20060920,20060921,2006.71674983059,2006.7194877376,22346007.4,234172222.947129
20060921,20060922,2006.7194877376,2006.72222564461,269520587,236660237.260086
20060922,20060923,2006.72222564461,2006.72496355161,-495567735,236540733.490027
20060923,20060924,2006.72496355161,2006.72770145862,13363806.3,239307875.758405
20060924,20060925,2006.72770145862,2006.73043936563,-80289016.4,238716594.102714
20060925,20060926,2006.73043936563,2006.73317727263,154559377,234623050.870966
20060926,20060927,2006.73317727263,2006.73591517964,-178863431,234451586.900153
20060927,20060928,2006.73591517964,2006.73865308665,20607054.2,233832218.053886
20060928,20060929,2006.73865308665,2006.74139099365,384527851,235548568.027912
20060929,20060930,2006.74139099365,2006.74412890066,129310717,236491681.037621
20060930,20061001,2006.74412890066,2006.74686680767,356467616,235929444.114125
20061001,20061002,2006.74686680767,2006.74960471468,-170561653,239352060.362972
20061002,20061003,2006.74960471468,2006.75234262168,-668955998,238952017.986875
20061003,20061004,2006.75234262168,2006.75508052869,-174551087,236426600.660755
20061004,20061005,2006.75508052869,2006.7578184357,378942452,240140825.142249
20061005,20061006,2006.7578184357,2006.7605563427,-47167016.3,241346997.495308
20061006,20061007,2006.7605563427,2006.76329424971,-46518785,240382710.692762
20061007,20061008,2006.76329424971,2006.76603215672,-159241635,239619405.724995
20061008,20061009,2006.76603215672,2006.76877006372,32215693.2,236812540.841907
20061009,20061010,2006.76877006372,2006.77150797073,116136684,237193395.144131
20061010,20061011,2006.77150797073,2006.77424587774,260469464,240718108.16804
20061011,20061012,2006.77424587774,2006.77698378475,149245355,241770747.61021
20061012,20061013,2006.77698378475,2006.77972169175,228588041,240425289.019271
20061013,20061014,2006.77972169175,2006.78245959876,-751946701,240396535.74875
20061014,20061015,2006.78245959876,2006.78519750577,397710092,241704175.388014
20061015,20061016,2006.78519750577,2006.78793541277,125205447,240529012.387279
20061016,20061017,2006.78793541277,2006.79067331978,118423022,241189383.887434
20061017,20061018,2006.79067331978,2006.79341122679,110420741,245054105.658322
20061018,20061019,2006.79341122679,2006.79614913379,-710079640,242644621.205581
20061019,20061020,2006.79614913379,2006.7988870408,8064701.35,241712946.901899
20061020,20061021,2006.7988870408,2006.80162494781,298618284,247917928.557013
20061021,20061022,2006.80162494781,2006.80436285482,-234404878,246373138.552075
20061022,20061023,2006.80436285482,2006.80710076182,335064903,235652109.077231
20061023,20061024,2006.80710076182,2006.80983866883,115595283,235652109.077231
20061024,20061025,2006.80983866883,2006.81257657584,-303006600,240672721.345814
20061025,20061026,2006.81257657584,2006.81531448284,-319268707,239629235.486825
20061026,20061027,2006.81531448284,2006.81805238985,-50202670.5,237984726.610764
20061027,20061028,2006.81805238985,2006.82079029686,207205054,236184327.803519
20061028,20061029,2006.82079029686,2006.82352820386,379726190,236424339.906026
20061029,20061030,2006.82352820386,2006.82626611087,-117518097,237257086.933141
20061030,20061031,2006.82626611087,2006.82900401788,-74641128.6,238151998.102052
20061031,20061101,2006.82900401788,2006.83174192489,-101205263,237627577.313745
20061101,20061102,2006.83174192489,2006.83447983189,296361912,236316526.506294
20061102,20061103,2006.83447983189,2006.8372177389,209684721,243025633.627402
20061103,20061104,2006.8372177389,2006.83995564591,-487875874,246480715.675689
20061104,20061105,2006.83995564591,2006.84269355291,-205745898,244116881.022186
20061105,20061106,2006.84269355291,2006.84543145992,-169165947,243395491.946749
20061106,20061107,2006.84543145992,2006.84816936693,370094882,243830781.69091
20061107,20061108,2006.84816936693,2006.85090727393,326091880,243926915.079087
20061108,20061109,2006.85090727393,2006.85364518094,433664875,241292083.376144
20061109,20061110,2006.85364518094,2006.85638308795,-869469438,242149082.385212
20061110,20061111,2006.85638308795,2006.85912099496,650143626,242947225.544973
20061111,20061112,2006.85912099496,2006.86185890196,-320457204,243130221.486347
20061112,20061113,2006.86185890196,2006.86459680897,579647451,245221204.221821
20061113,20061114,2006.86459680897,2006.86733471598,-401324201,241415515.242911
20061114,20061115,2006.86733471598,2006.87007262298,-302198912,233909174.681114
20061115,20061116,2006.87007262298,2006.87281052999,-82916801.2,231737929.782761
20061116,20061117,2006.87281052999,2006.875548437,111923578,232141183.119239
20061117,20061118,2006.875548437,2006.878286344,-343721676,233434202.506831
20061118,20061119,2006.878286344,2006.88102425101,56174830.4,232945016.903131
20061119,20061120,2006.88102425101,2006.88376215802,-10328626.8,238590687.370652
20061120,20061121,2006.88376215802,2006.88650006503,266124820,238358265.222752
20061121,20061122,2006.88650006503,2006.88923797203,-34018776.4,231206655.613544
20061122,20061123,2006.88923797203,2006.89197587904,72044728.9,233466764.65827
20061123,20061124,2006.89197587904,2006.89471378605,-185562104,246562442.192642
20061124,20061125,2006.89471378605,2006.89745169305,119600885,245455800.094437
20061125,20061126,2006.89745169305,2006.90018960006,189467407,232541848.491836
20061126,20061127,2006.90018960006,2006.90292750707,-295777752,232803353.068636
20061127,20061128,2006.90292750707,2006.90566541407,34426361.2,236571846.169404
20061128,20061129,2006.90566541407,2006.90840332108,-37864658,237711095.660257
20061129,20061130,2006.90840332108,2006.91114122809,-446217690,233337152.421126
20061130,20061201,2006.91114122809,2006.9138791351,412132427,230877235.560373
20061201,20061202,2006.9138791351,2006.9166170421,-267004679,232774858.393255
20061202,20061203,2006.9166170421,2006.91935494911,-397294584,234321642.192948
20061203,20061204,2006.91935494911,2006.92209285612,252970171,233869284.858016
20061204,20061205,2006.92209285612,2006.92483076312,132599193,236953553.254641
20061205,20061206,2006.92483076312,2006.92756867013,178368618,237924834.559152
20061206,20061207,2006.92756867013,2006.93030657714,-128834741,234260500.938592
20061207,20061208,2006.93030657714,2006.93304448414,11348824.5,233690767.040549
20061208,20061209,2006.93304448414,2006.93578239115,439116953,235039161.843298
20061209,20061210,2006.93578239115,2006.93852029816,615177022,235376297.234875
20061210,20061211,2006.93852029816,2006.94125820517,-1020241720,235212138.929946
20061211,20061212,2006.94125820517,2006.94399611217,150812517,234299981.220657
20061212,20061213,2006.94399611217,2006.94673401918,-57203119.9,235399306.498554
20061213,20061214,2006.94673401918,2006.94947192619,-191051690,234500024.520255
20061214,20061215,2006.94947192619,2006.95220983319,384781014,235716928.963535
20061215,20061216,2006.95220983319,2006.9549477402,260575442,240779241.214852
20061216,20061217,2006.9549477402,2006.95768564721,-530911585,241315610.76731
20061217,20061218,2006.95768564721,2006.96042355421,-37752872.2,240762328.240944
20061218,20061219,2006.96042355421,2006.96316146122,68915819.7,242529008.780393
20061219,20061220,2006.96316146122,2006.96589936823,-46293561,242805221.525403
20061220,20061221,2006.96589936823,2006.96863727523,-97206467.6,242369747.080777
20061221,20061222,2006.96863727523,2006.97137518224,177535836,238846123.47702
20061222,20061223,2006.97137518224,2006.97411308925,124166351,237078884.551113
20061223,20061224,2006.97411308925,2006.97685099626,-108497719,238971903.160183
20061224,20061225,2006.97685099626,2006.97958890326,-370351215,236760177.605948
20061225,20061226,2006.97958890326,2006.98232681027,688074909,234819867.771021
20061226,20061227,2006.98232681027,2006.98506471728,174234216,236565044.543779
20061227,20061228,2006.98506471728,2006.98780262428,156014178,240489699.779429
20061228,20061229,2006.98780262428,2006.99054053129,-722598744,245117097.118908
20061229,20061230,2006.99054053129,2006.9932784383,-263333599,242895380.359528
20061230,20061231,2006.9932784383,2006.9960163453,33455102.4,238809790.209698
20061231,20070101,2006.9960163453,2006.99875425231,667976258,239650204.25612
20070101,20070102,2006.99875425231,2007.00149215932,-333782227,241473147.57546
20070102,20070103,2007.00149215932,2007.00423006633,339751278,241079103.61539
20070103,20070104,2007.00423006633,2007.00696797333,660430509,238877173.4595
20070104,20070105,2007.00696797333,2007.00970588034,-587131341,237982277.071214
20070105,20070106,2007.00970588034,2007.01244378735,-551862378,241985415.676235
20070106,20070107,2007.01244378735,2007.01518169435,-360345753,246375039.726024
20070107,20070108,2007.01518169435,2007.01791960136,61362698.4,240531340.369608
20070108,20070109,2007.01791960136,2007.02065750837,155299742,233140788.580634
20070109,20070110,2007.02065750837,2007.02339541537,209128067,232293352.035739
20070110,20070111,2007.02339541537,2007.02613332238,-283198386,233643693.473631
20070111,20070112,2007.02613332238,2007.02887122939,493613966,233433886.785959
20070112,20070113,2007.02887122939,2007.0316091364,-605493457,230518849.988455
20070113,20070114,2007.0316091364,2007.0343470434,4475726.9,228801136.360814
20070114,20070115,2007.0343470434,2007.03708495041,-481420791,228355078.33197
20070115,20070116,2007.03708495041,2007.03982285742,358617382,228685013.282462
20070116,20070117,2007.03982285742,2007.04256076442,418220139,231962771.366441
20070117,20070118,2007.04256076442,2007.04529867143,-102475323,233040021.455543
20070118,20070119,2007.04529867143,2007.04803657844,45346966.3,232781557.259161
20070119,20070120,2007.04803657844,2007.05077448544,74653841.2,236256909.740223
20070120,20070121,2007.05077448544,2007.05351239245,778112058,233119268.615874
